City,YEAR,MONTH,Prescription_Qty,Population,Population_Thousands,Presc_per_thous
AMERSHAM,2024,1,18,17380,17.38,1.0356731875719218
AMERSHAM,2024,2,14,17380,17.38,0.805523590333717
AMERSHAM,2024,3,19,17380,17.38,1.093210586881473
AMERSHAM,2024,4,11,17380,17.38,0.6329113924050633
AMERSHAM,2024,5,18,17380,17.38,1.0356731875719218
AMERSHAM,2024,6,17,17380,17.38,0.9781357882623706
AMERSHAM,2024,7,4,17380,17.38,0.23014959723820486
AMERSHAM,2024,8,6,17380,17.38,0.34522439585730724
AMERSHAM,2024,9,12,17380,17.38,0.6904487917146145
AMERSHAM,2024,10,13,17380,17.38,0.7479861910241657
AMERSHAM,2024,11,5,17380,17.38,0.28768699654775604
AMERSHAM,2024,12,7,17380,17.38,0.4027617951668585
AMERSHAM,2025,1,3,17380,17.38,0.17261219792865362
AMERSHAM,2025,2,2,17380,17.38,0.11507479861910243
AMERSHAM,2025,3,3,17380,17.38,0.17261219792865362
AMERSHAM,2025,4,4,17380,17.38,0.23014959723820486
AMERSHAM,2025,5,10,17380,17.38,0.5753739930955121
AMERSHAM,2025,9,4,17380,17.38,0.23014959723820486
AMERSHAM,2025,10,6,17380,17.38,0.34522439585730724
AMERSHAM,2025,11,8,17380,17.38,0.4602991944764097
AMERSHAM,2025,12,2,17380,17.38,0.11507479861910243
ASHFORD,2024,7,1,135610,135.61,0.007374087456677236
ASHTON-UNDER-LYNE,2024,1,74,48600,48.6,1.522633744855967
ASHTON-UNDER-LYNE,2024,2,80,48600,48.6,1.646090534979424
ASHTON-UNDER-LYNE,2024,3,75,48600,48.6,1.5432098765432098
ASHTON-UNDER-LYNE,2024,4,85,48600,48.6,1.7489711934156378
ASHTON-UNDER-LYNE,2024,5,81,48600,48.6,1.6666666666666665
ASHTON-UNDER-LYNE,2024,6,59,48600,48.6,1.213991769547325
ASHTON-UNDER-LYNE,2024,7,67,48600,48.6,1.3786008230452675
ASHTON-UNDER-LYNE,2024,8,44,48600,48.6,0.9053497942386831
ASHTON-UNDER-LYNE,2024,9,44,48600,48.6,0.9053497942386831
ASHTON-UNDER-LYNE,2024,10,97,48600,48.6,1.9958847736625513
ASHTON-UNDER-LYNE,2024,11,101,48600,48.6,2.0781893004115224
ASHTON-UNDER-LYNE,2024,12,77,48600,48.6,1.5843621399176955
ASHTON-UNDER-LYNE,2025,1,78,48600,48.6,1.6049382716049383
ASHTON-UNDER-LYNE,2025,2,58,48600,48.6,1.1934156378600822
ASHTON-UNDER-LYNE,2025,3,55,48600,48.6,1.131687242798354
ASHTON-UNDER-LYNE,2025,4,37,48600,48.6,0.7613168724279835
ASHTON-UNDER-LYNE,2025,5,25,48600,48.6,0.51440329218107
ASHTON-UNDER-LYNE,2025,6,25,48600,48.6,0.51440329218107
ASHTON-UNDER-LYNE,2025,7,25,48600,48.6,0.51440329218107
ASHTON-UNDER-LYNE,2025,8,10,48600,48.6,0.205761316872428
ASHTON-UNDER-LYNE,2025,9,37,48600,48.6,0.7613168724279835
ASHTON-UNDER-LYNE,2025,10,37,48600,48.6,0.7613168724279835
ASHTON-UNDER-LYNE,2025,11,36,48600,48.6,0.7407407407407407
ASHTON-UNDER-LYNE,2025,12,61,48600,48.6,1.2551440329218106
BASINGSTOKE,2024,1,1,187817,187.817,0.005324331663267968
BASINGSTOKE,2024,2,2,187817,187.817,0.010648663326535936
BASINGSTOKE,2024,3,6,187817,187.817,0.031945989979607806
BASINGSTOKE,2024,4,2,187817,187.817,0.010648663326535936
BASINGSTOKE,2024,5,6,187817,187.817,0.031945989979607806
BASINGSTOKE,2024,6,5,187817,187.817,0.02662165831633984
BASINGSTOKE,2024,7,2,187817,187.817,0.010648663326535936
BASINGSTOKE,2024,8,1,187817,187.817,0.005324331663267968
BASINGSTOKE,2024,9,3,187817,187.817,0.015972994989803903
BASINGSTOKE,2024,10,4,187817,187.817,0.021297326653071873
BASINGSTOKE,2024,11,3,187817,187.817,0.015972994989803903
BASINGSTOKE,2024,12,2,187817,187.817,0.010648663326535936
BASINGSTOKE,2025,1,4,187817,187.817,0.021297326653071873
BASINGSTOKE,2025,2,1,187817,187.817,0.005324331663267968
BASINGSTOKE,2025,4,2,187817,187.817,0.010648663326535936
BASINGSTOKE,2025,5,3,187817,187.817,0.015972994989803903
BASINGSTOKE,2025,6,4,187817,187.817,0.021297326653071873
BASINGSTOKE,2025,7,1,187817,187.817,0.005324331663267968
BASINGSTOKE,2025,8,1,187817,187.817,0.005324331663267968
BASINGSTOKE,2025,9,3,187817,187.817,0.015972994989803903
BASINGSTOKE,2025,10,1,187817,187.817,0.005324331663267968
BASINGSTOKE,2025,11,4,187817,187.817,0.021297326653071873
BASINGSTOKE,2025,12,3,187817,187.817,0.015972994989803903
BATH,2024,1,4,195618,195.618,0.02044801603124457
BATH,2024,2,5,195618,195.618,0.025560020039055713
BATH,2024,3,1,195618,195.618,0.005112004007811142
BATH,2024,4,5,195618,195.618,0.025560020039055713
BATH,2024,5,3,195618,195.618,0.015336012023433427
BATH,2024,6,3,195618,195.618,0.015336012023433427
BATH,2024,7,1,195618,195.618,0.005112004007811142
BATH,2024,8,3,195618,195.618,0.015336012023433427
BATH,2024,9,3,195618,195.618,0.015336012023433427
BATH,2024,10,2,195618,195.618,0.010224008015622284
BATH,2024,12,2,195618,195.618,0.010224008015622284
BATH,2025,2,3,195618,195.618,0.015336012023433427
BATH,2025,3,3,195618,195.618,0.015336012023433427
BATH,2025,5,2,195618,195.618,0.010224008015622284
BATH,2025,6,2,195618,195.618,0.010224008015622284
BATH,2025,8,1,195618,195.618,0.005112004007811142
BATH,2025,9,2,195618,195.618,0.010224008015622284
BATH,2025,10,1,195618,195.618,0.005112004007811142
BATH,2025,11,3,195618,195.618,0.015336012023433427
BATH,2025,12,1,195618,195.618,0.005112004007811142
BIRKENHEAD,2024,4,1,109835,109.835,0.00910456593981882
BIRMINGHAM,2024,1,27,1121375,1121.375,0.024077583324044142
BIRMINGHAM,2024,2,25,1121375,1121.375,0.022294058633374206
BIRMINGHAM,2024,3,20,1121375,1121.375,0.017835246906699364
BIRMINGHAM,2024,4,19,1121375,1121.375,0.016943484561364398
BIRMINGHAM,2024,5,20,1121375,1121.375,0.017835246906699364
BIRMINGHAM,2024,6,21,1121375,1121.375,0.018727009252034334
BIRMINGHAM,2024,7,26,1121375,1121.375,0.023185820978709176
BIRMINGHAM,2024,8,17,1121375,1121.375,0.01515995987069446
BIRMINGHAM,2024,9,22,1121375,1121.375,0.0196187715973693
BIRMINGHAM,2024,10,38,1121375,1121.375,0.033886969122728795
BIRMINGHAM,2024,11,49,1121375,1121.375,0.043696354921413445
BIRMINGHAM,2024,12,57,1121375,1121.375,0.05083045368409319
BIRMINGHAM,2025,1,31,1121375,1121.375,0.027644632705384014
BIRMINGHAM,2025,2,31,1121375,1121.375,0.027644632705384014
BIRMINGHAM,2025,3,55,1121375,1121.375,0.04904692899342325
BIRMINGHAM,2025,4,75,1121375,1121.375,0.06688217590012262
BIRMINGHAM,2025,5,65,1121375,1121.375,0.057964552446772934
BIRMINGHAM,2025,6,60,1121375,1121.375,0.053505740720098095
BIRMINGHAM,2025,7,38,1121375,1121.375,0.033886969122728795
BIRMINGHAM,2025,8,41,1121375,1121.375,0.036562256158733694
BIRMINGHAM,2025,9,44,1121375,1121.375,0.0392375431947386
BIRMINGHAM,2025,10,62,1121375,1121.375,0.05528926541076803
BIRMINGHAM,2025,11,60,1121375,1121.375,0.053505740720098095
BIRMINGHAM,2025,12,65,1121375,1121.375,0.057964552446772934
BLACKBURN,2024,1,1,155762,155.762,0.006420051103606785
BLACKBURN,2024,2,3,155762,155.762,0.019260153310820354
BLACKBURN,2024,3,7,155762,155.762,0.044940357725247494
BLACKBURN,2024,4,5,155762,155.762,0.03210025551803392
BLACKBURN,2024,5,3,155762,155.762,0.019260153310820354
BLACKBURN,2024,6,1,155762,155.762,0.006420051103606785
BLACKBURN,2024,7,2,155762,155.762,0.01284010220721357
BLACKBURN,2024,8,1,155762,155.762,0.006420051103606785
BLACKBURN,2024,9,3,155762,155.762,0.019260153310820354
BLACKBURN,2024,10,5,155762,155.762,0.03210025551803392
BLACKBURN,2024,11,3,155762,155.762,0.019260153310820354
BLACKBURN,2024,12,4,155762,155.762,0.02568020441442714
BLACKBURN,2025,1,4,155762,155.762,0.02568020441442714
BLACKBURN,2025,2,2,155762,155.762,0.01284010220721357
BLACKBURN,2025,3,1,155762,155.762,0.006420051103606785
BLACKBURN,2025,4,4,155762,155.762,0.02568020441442714
BLACKBURN,2025,5,8,155762,155.762,0.05136040882885428
BLACKBURN,2025,6,2,155762,155.762,0.01284010220721357
BLACKBURN,2025,7,2,155762,155.762,0.01284010220721357
BLACKBURN,2025,8,3,155762,155.762,0.019260153310820354
BLACKBURN,2025,9,4,155762,155.762,0.02568020441442714
BLACKBURN,2025,10,1,155762,155.762,0.006420051103606785
BLACKBURN,2025,11,2,155762,155.762,0.01284010220721357
BLACKBURN,2025,12,2,155762,155.762,0.01284010220721357
BLACKPOOL,2024,1,2,149070,149.07,0.013416515730864696
BLACKPOOL,2024,2,1,149070,149.07,0.006708257865432348
BLACKPOOL,2024,3,1,149070,149.07,0.006708257865432348
BLACKPOOL,2024,4,3,149070,149.07,0.02012477359629704
BLACKPOOL,2024,5,2,149070,149.07,0.013416515730864696
BLACKPOOL,2024,6,1,149070,149.07,0.006708257865432348
BLACKPOOL,2024,8,1,149070,149.07,0.006708257865432348
BLACKPOOL,2024,10,1,149070,149.07,0.006708257865432348
BLACKPOOL,2024,12,2,149070,149.07,0.013416515730864696
BLACKPOOL,2025,1,2,149070,149.07,0.013416515730864696
BLACKPOOL,2025,2,7,149070,149.07,0.046957805058026436
BLACKPOOL,2025,3,3,149070,149.07,0.02012477359629704
BLACKPOOL,2025,5,3,149070,149.07,0.02012477359629704
BLACKPOOL,2025,7,3,149070,149.07,0.02012477359629704
BLACKPOOL,2025,9,1,149070,149.07,0.006708257865432348
BLACKPOOL,2025,10,3,149070,149.07,0.02012477359629704
BLACKPOOL,2025,11,2,149070,149.07,0.013416515730864696
BLACKPOOL,2025,12,2,149070,149.07,0.013416515730864696
BODMIN,2024,1,36,16910,16.91,2.1289178001182734
BODMIN,2024,2,20,16910,16.91,1.1827321111768185
BODMIN,2024,3,19,16910,16.91,1.1235955056179776
BODMIN,2024,4,25,16910,16.91,1.478415138971023
BODMIN,2024,5,15,16910,16.91,0.8870490833826138
BODMIN,2024,6,9,16910,16.91,0.5322294500295683
BODMIN,2024,7,7,16910,16.91,0.41395623891188643
BODMIN,2024,8,12,16910,16.91,0.709639266706091
BODMIN,2024,9,7,16910,16.91,0.41395623891188643
BODMIN,2024,10,15,16910,16.91,0.8870490833826138
BODMIN,2024,11,22,16910,16.91,1.3010053222945004
BODMIN,2024,12,28,16910,16.91,1.6558249556475457
BODMIN,2025,1,13,16910,16.91,0.7687758722649319
BODMIN,2025,2,19,16910,16.91,1.1235955056179776
BODMIN,2025,3,9,16910,16.91,0.5322294500295683
BODMIN,2025,4,12,16910,16.91,0.709639266706091
BODMIN,2025,5,8,16910,16.91,0.47309284447072736
BODMIN,2025,6,11,16910,16.91,0.6505026611472502
BODMIN,2025,7,9,16910,16.91,0.5322294500295683
BODMIN,2025,8,2,16910,16.91,0.11827321111768184
BODMIN,2025,9,12,16910,16.91,0.709639266706091
BODMIN,2025,10,2,16910,16.91,0.11827321111768184
BODMIN,2025,11,6,16910,16.91,0.3548196333530455
BODMIN,2025,12,18,16910,16.91,1.0644589000591367
BOLTON,2024,1,43,298903,298.903,0.1438593791296842
BOLTON,2024,2,34,298903,298.903,0.11374927652114565
BOLTON,2024,3,33,298903,298.903,0.11040370956464136
BOLTON,2024,4,33,298903,298.903,0.11040370956464136
BOLTON,2024,5,26,298903,298.903,0.08698474086911138
BOLTON,2024,6,28,298903,298.903,0.09367587478211994
BOLTON,2024,7,38,298903,298.903,0.12713154434716278
BOLTON,2024,8,28,298903,298.903,0.09367587478211994
BOLTON,2024,9,38,298903,298.903,0.12713154434716278
BOLTON,2024,10,72,298903,298.903,0.24088082086830842
BOLTON,2024,11,67,298903,298.903,0.22415298608578701
BOLTON,2024,12,88,298903,298.903,0.29440989217237695
BOLTON,2025,1,88,298903,298.903,0.29440989217237695
BOLTON,2025,2,73,298903,298.903,0.2442263878248127
BOLTON,2025,3,63,298903,298.903,0.21077071825976987
BOLTON,2025,4,71,298903,298.903,0.23753525391180416
BOLTON,2025,5,76,298903,298.903,0.25426308869432557
BOLTON,2025,6,64,298903,298.903,0.21411628521627415
BOLTON,2025,7,54,298903,298.903,0.18066061565123132
BOLTON,2025,8,63,298903,298.903,0.21077071825976987
BOLTON,2025,9,73,298903,298.903,0.2442263878248127
BOLTON,2025,10,65,298903,298.903,0.21746185217277844
BOLTON,2025,11,59,298903,298.903,0.19738845043375275
BOLTON,2025,12,73,298903,298.903,0.2442263878248127
BRACKNELL,2024,2,1,126881,126.881,0.007881400682529299
BRACKNELL,2024,9,1,126881,126.881,0.007881400682529299
BRACKNELL,2024,12,1,126881,126.881,0.007881400682529299
BRACKNELL,2025,2,1,126881,126.881,0.007881400682529299
BRACKNELL,2025,3,1,126881,126.881,0.007881400682529299
BRACKNELL,2025,10,1,126881,126.881,0.007881400682529299
BRACKNELL,2025,11,2,126881,126.881,0.015762801365058598
BRACKNELL,2025,12,1,126881,126.881,0.007881400682529299
BRADFORD,2025,7,2,333950,333.95,0.005988920497080401
BRIERLEY HILL,2024,5,1,32305,32.305,0.030954960532425323
BRIERLEY HILL,2024,6,1,32305,32.305,0.030954960532425323
BRIGHTON,2024,1,2,277105,277.105,0.007217480738348279
BRIGHTON,2024,2,7,277105,277.105,0.025261182584218975
BRIGHTON,2024,3,6,277105,277.105,0.021652442215044837
BRIGHTON,2024,4,5,277105,277.105,0.0180437018458707
BRIGHTON,2024,5,4,277105,277.105,0.014434961476696559
BRIGHTON,2024,7,4,277105,277.105,0.014434961476696559
BRIGHTON,2024,9,6,277105,277.105,0.021652442215044837
BRIGHTON,2024,10,3,277105,277.105,0.010826221107522419
BRIGHTON,2024,11,4,277105,277.105,0.014434961476696559
BRIGHTON,2024,12,2,277105,277.105,0.007217480738348279
BRIGHTON,2025,1,3,277105,277.105,0.010826221107522419
BRIGHTON,2025,3,2,277105,277.105,0.007217480738348279
BRIGHTON,2025,5,3,277105,277.105,0.010826221107522419
BRIGHTON,2025,6,1,277105,277.105,0.0036087403691741396
BRIGHTON,2025,7,3,277105,277.105,0.010826221107522419
BRIGHTON,2025,8,1,277105,277.105,0.0036087403691741396
BRIGHTON,2025,9,2,277105,277.105,0.007217480738348279
BRIGHTON,2025,10,1,277105,277.105,0.0036087403691741396
BRIGHTON,2025,11,1,277105,277.105,0.0036087403691741396
BRIGHTON,2025,12,2,277105,277.105,0.007217480738348279
BRISTOL,2024,1,9,425215,425.215,0.021165763202144798
BRISTOL,2024,2,8,425215,425.215,0.018814011735239822
BRISTOL,2024,3,10,425215,425.215,0.023517514669049777
BRISTOL,2024,4,10,425215,425.215,0.023517514669049777
BRISTOL,2024,5,11,425215,425.215,0.025869266135954753
BRISTOL,2024,6,14,425215,425.215,0.03292452053666969
BRISTOL,2024,7,11,425215,425.215,0.025869266135954753
BRISTOL,2024,8,14,425215,425.215,0.03292452053666969
BRISTOL,2024,9,9,425215,425.215,0.021165763202144798
BRISTOL,2024,10,11,425215,425.215,0.025869266135954753
BRISTOL,2024,11,15,425215,425.215,0.035276272003574666
BRISTOL,2024,12,7,425215,425.215,0.016462260268334843
BRISTOL,2025,1,15,425215,425.215,0.035276272003574666
BRISTOL,2025,2,11,425215,425.215,0.025869266135954753
BRISTOL,2025,3,15,425215,425.215,0.035276272003574666
BRISTOL,2025,4,12,425215,425.215,0.028221017602859732
BRISTOL,2025,5,15,425215,425.215,0.035276272003574666
BRISTOL,2025,6,23,425215,425.215,0.054090283738814485
BRISTOL,2025,7,12,425215,425.215,0.028221017602859732
BRISTOL,2025,8,8,425215,425.215,0.018814011735239822
BRISTOL,2025,9,14,425215,425.215,0.03292452053666969
BRISTOL,2025,10,19,425215,425.215,0.044683277871194575
BRISTOL,2025,11,8,425215,425.215,0.018814011735239822
BRISTOL,2025,12,23,425215,425.215,0.054090283738814485
BURY ST. EDMUNDS,2024,2,1,43824,43.824,0.022818546914932458
BURY ST. EDMUNDS,2024,5,2,43824,43.824,0.045637093829864916
BURY ST. EDMUNDS,2024,6,2,43824,43.824,0.045637093829864916
BURY ST. EDMUNDS,2024,7,1,43824,43.824,0.022818546914932458
BURY ST. EDMUNDS,2024,10,1,43824,43.824,0.022818546914932458
BURY ST. EDMUNDS,2024,12,1,43824,43.824,0.022818546914932458
BURY ST. EDMUNDS,2025,2,1,43824,43.824,0.022818546914932458
BURY ST. EDMUNDS,2025,3,1,43824,43.824,0.022818546914932458
BURY ST. EDMUNDS,2025,4,1,43824,43.824,0.022818546914932458
BURY ST. EDMUNDS,2025,7,1,43824,43.824,0.022818546914932458
BURY ST. EDMUNDS,2025,12,1,43824,43.824,0.022818546914932458
CAMBERLEY,2024,1,114,36785,36.785,3.099089302704907
CAMBERLEY,2024,2,102,36785,36.785,2.7728693761043908
CAMBERLEY,2024,3,98,36785,36.785,2.6641294005708853
CAMBERLEY,2024,4,102,36785,36.785,2.7728693761043908
CAMBERLEY,2024,5,84,36785,36.785,2.283539486203616
CAMBERLEY,2024,6,87,36785,36.785,2.365094467853745
CAMBERLEY,2024,7,83,36785,36.785,2.2563544923202397
CAMBERLEY,2024,8,70,36785,36.785,1.9029495718363465
CAMBERLEY,2024,9,80,36785,36.785,2.1747995106701103
CAMBERLEY,2024,10,101,36785,36.785,2.745684382221014
CAMBERLEY,2024,11,102,36785,36.785,2.7728693761043908
CAMBERLEY,2024,12,159,36785,36.785,4.322414027456844
CAMBERLEY,2025,1,127,36785,36.785,3.4524942231888
CAMBERLEY,2025,2,95,36785,36.785,2.582574418920756
CAMBERLEY,2025,3,82,36785,36.785,2.229169498436863
CAMBERLEY,2025,4,106,36785,36.785,2.881609351637896
CAMBERLEY,2025,5,97,36785,36.785,2.6369444066875087
CAMBERLEY,2025,6,70,36785,36.785,1.9029495718363465
CAMBERLEY,2025,7,56,36785,36.785,1.5223596574690772
CAMBERLEY,2025,8,59,36785,36.785,1.6039146391192063
CAMBERLEY,2025,9,87,36785,36.785,2.365094467853745
CAMBERLEY,2025,10,86,36785,36.785,2.3379094739703685
CAMBERLEY,2025,11,83,36785,36.785,2.2563544923202397
CAMBERLEY,2025,12,109,36785,36.785,2.963164333288025
CAMBRIDGE,2024,1,2,146995,146.995,0.013605904962753835
CAMBRIDGE,2024,2,1,146995,146.995,0.006802952481376918
CAMBRIDGE,2024,3,7,146995,146.995,0.04762066736963842
CAMBRIDGE,2024,4,3,146995,146.995,0.020408857444130752
CAMBRIDGE,2024,5,7,146995,146.995,0.04762066736963842
CAMBRIDGE,2024,6,5,146995,146.995,0.034014762406884586
CAMBRIDGE,2024,7,3,146995,146.995,0.020408857444130752
CAMBRIDGE,2024,8,3,146995,146.995,0.020408857444130752
CAMBRIDGE,2024,10,3,146995,146.995,0.020408857444130752
CAMBRIDGE,2024,11,5,146995,146.995,0.034014762406884586
CAMBRIDGE,2024,12,2,146995,146.995,0.013605904962753835
CAMBRIDGE,2025,1,5,146995,146.995,0.034014762406884586
CAMBRIDGE,2025,2,2,146995,146.995,0.013605904962753835
CAMBRIDGE,2025,3,4,146995,146.995,0.02721180992550767
CAMBRIDGE,2025,4,2,146995,146.995,0.013605904962753835
CAMBRIDGE,2025,5,3,146995,146.995,0.020408857444130752
CAMBRIDGE,2025,6,2,146995,146.995,0.013605904962753835
CAMBRIDGE,2025,7,1,146995,146.995,0.006802952481376918
CAMBRIDGE,2025,8,1,146995,146.995,0.006802952481376918
CAMBRIDGE,2025,9,1,146995,146.995,0.006802952481376918
CAMBRIDGE,2025,11,2,146995,146.995,0.013605904962753835
CAMBRIDGE,2025,12,1,146995,146.995,0.006802952481376918
CANTERBURY,2024,1,88,55090,55.09,1.5973860954801233
CANTERBURY,2024,2,78,55090,55.09,1.415864948266473
CANTERBURY,2024,3,58,55090,55.09,1.0528226538391723
CANTERBURY,2024,4,57,55090,55.09,1.0346705391178073
CANTERBURY,2024,5,70,55090,55.09,1.2706480304955527
CANTERBURY,2024,6,52,55090,55.09,0.9439099655109819
CANTERBURY,2024,7,43,55090,55.09,0.7805409330186966
CANTERBURY,2024,8,44,55090,55.09,0.7986930477400617
CANTERBURY,2024,9,48,55090,55.09,0.8713015066255219
CANTERBURY,2024,10,62,55090,55.09,1.1254311127246324
CANTERBURY,2024,11,58,55090,55.09,1.0528226538391723
CANTERBURY,2024,12,81,55090,55.09,1.470321292430568
CANTERBURY,2025,1,55,55090,55.09,0.9983663096750771
CANTERBURY,2025,2,50,55090,55.09,0.9076057360682519
CANTERBURY,2025,3,58,55090,55.09,1.0528226538391723
CANTERBURY,2025,4,47,55090,55.09,0.8531493919041567
CANTERBURY,2025,5,62,55090,55.09,1.1254311127246324
CANTERBURY,2025,6,48,55090,55.09,0.8713015066255219
CANTERBURY,2025,7,42,55090,55.09,0.7623888182973316
CANTERBURY,2025,8,42,55090,55.09,0.7623888182973316
CANTERBURY,2025,9,48,55090,55.09,0.8713015066255219
CANTERBURY,2025,10,55,55090,55.09,0.9983663096750771
CANTERBURY,2025,11,47,55090,55.09,0.8531493919041567
CANTERBURY,2025,12,55,55090,55.09,0.9983663096750771
CARLISLE,2024,1,7,77730,77.73,0.09005531969638492
CARLISLE,2024,2,9,77730,77.73,0.11578541103820918
CARLISLE,2024,3,5,77730,77.73,0.06432522835456066
CARLISLE,2024,4,7,77730,77.73,0.09005531969638492
CARLISLE,2024,5,13,77730,77.73,0.1672455937218577
CARLISLE,2024,6,10,77730,77.73,0.1286504567091213
CARLISLE,2024,7,5,77730,77.73,0.06432522835456066
CARLISLE,2024,8,3,77730,77.73,0.03859513701273639
CARLISLE,2024,9,6,77730,77.73,0.07719027402547278
CARLISLE,2024,10,6,77730,77.73,0.07719027402547278
CARLISLE,2024,11,9,77730,77.73,0.11578541103820918
CARLISLE,2024,12,13,77730,77.73,0.1672455937218577
CARLISLE,2025,1,10,77730,77.73,0.1286504567091213
CARLISLE,2025,2,7,77730,77.73,0.09005531969638492
CARLISLE,2025,3,5,77730,77.73,0.06432522835456066
CARLISLE,2025,4,7,77730,77.73,0.09005531969638492
CARLISLE,2025,5,8,77730,77.73,0.10292036536729705
CARLISLE,2025,6,8,77730,77.73,0.10292036536729705
CARLISLE,2025,7,7,77730,77.73,0.09005531969638492
CARLISLE,2025,8,7,77730,77.73,0.09005531969638492
CARLISLE,2025,9,11,77730,77.73,0.14151550238003344
CARLISLE,2025,10,15,77730,77.73,0.19297568506368196
CARLISLE,2025,11,12,77730,77.73,0.15438054805094556
CARLISLE,2025,12,18,77730,77.73,0.23157082207641835
CHELTENHAM,2024,1,27,115940,115.94,0.23287907538381922
CHELTENHAM,2024,2,33,115940,115.94,0.2846299810246679
CHELTENHAM,2024,3,29,115940,115.94,0.2501293772641021
CHELTENHAM,2024,4,35,115940,115.94,0.30188028290495084
CHELTENHAM,2024,5,23,115940,115.94,0.19837847162325342
CHELTENHAM,2024,6,34,115940,115.94,0.2932551319648094
CHELTENHAM,2024,7,34,115940,115.94,0.2932551319648094
CHELTENHAM,2024,8,24,115940,115.94,0.20700362256339486
CHELTENHAM,2024,9,33,115940,115.94,0.2846299810246679
CHELTENHAM,2024,10,58,115940,115.94,0.5002587545282042
CHELTENHAM,2024,11,51,115940,115.94,0.4398826979472141
CHELTENHAM,2024,12,46,115940,115.94,0.39675694324650684
CHELTENHAM,2025,1,46,115940,115.94,0.39675694324650684
CHELTENHAM,2025,2,37,115940,115.94,0.31913058478523376
CHELTENHAM,2025,3,33,115940,115.94,0.2846299810246679
CHELTENHAM,2025,4,27,115940,115.94,0.23287907538381922
CHELTENHAM,2025,5,28,115940,115.94,0.24150422632396068
CHELTENHAM,2025,6,20,115940,115.94,0.17250301880282906
CHELTENHAM,2025,7,26,115940,115.94,0.22425392444367778
CHELTENHAM,2025,8,24,115940,115.94,0.20700362256339486
CHELTENHAM,2025,9,24,115940,115.94,0.20700362256339486
CHELTENHAM,2025,10,22,115940,115.94,0.18975332068311196
CHELTENHAM,2025,11,31,115940,115.94,0.26737967914438504
CHELTENHAM,2025,12,35,115940,115.94,0.30188028290495084
CHERTSEY,2024,1,14,14560,14.56,0.9615384615384615
CHERTSEY,2024,2,9,14560,14.56,0.6181318681318682
CHERTSEY,2024,3,14,14560,14.56,0.9615384615384615
CHERTSEY,2024,4,20,14560,14.56,1.3736263736263736
CHERTSEY,2024,5,18,14560,14.56,1.2362637362637363
CHERTSEY,2024,6,10,14560,14.56,0.6868131868131868
CHERTSEY,2024,7,16,14560,14.56,1.0989010989010988
CHERTSEY,2024,8,9,14560,14.56,0.6181318681318682
CHERTSEY,2024,9,7,14560,14.56,0.4807692307692307
CHERTSEY,2024,10,13,14560,14.56,0.8928571428571428
CHERTSEY,2024,11,11,14560,14.56,0.7554945054945055
CHERTSEY,2024,12,22,14560,14.56,1.510989010989011
CHERTSEY,2025,1,28,14560,14.56,1.923076923076923
CHERTSEY,2025,2,18,14560,14.56,1.2362637362637363
CHERTSEY,2025,3,12,14560,14.56,0.8241758241758241
CHERTSEY,2025,4,28,14560,14.56,1.923076923076923
CHERTSEY,2025,5,11,14560,14.56,0.7554945054945055
CHERTSEY,2025,6,27,14560,14.56,1.8543956043956042
CHERTSEY,2025,7,15,14560,14.56,1.0302197802197801
CHERTSEY,2025,8,13,14560,14.56,0.8928571428571428
CHERTSEY,2025,9,10,14560,14.56,0.6868131868131868
CHERTSEY,2025,10,20,14560,14.56,1.3736263736263736
CHERTSEY,2025,11,28,14560,14.56,1.923076923076923
CHERTSEY,2025,12,20,14560,14.56,1.3736263736263736
CHESTER,2024,1,9,92760,92.76,0.09702457956015523
CHESTER,2024,2,5,92760,92.76,0.05390254420008624
CHESTER,2024,3,6,92760,92.76,0.0646830530401035
CHESTER,2024,4,6,92760,92.76,0.0646830530401035
CHESTER,2024,5,9,92760,92.76,0.09702457956015523
CHESTER,2024,6,10,92760,92.76,0.10780508840017249
CHESTER,2024,7,14,92760,92.76,0.15092712376024148
CHESTER,2024,8,8,92760,92.76,0.08624407072013798
CHESTER,2024,9,9,92760,92.76,0.09702457956015523
CHESTER,2024,10,13,92760,92.76,0.14014661492022423
CHESTER,2024,11,9,92760,92.76,0.09702457956015523
CHESTER,2024,12,15,92760,92.76,0.16170763260025872
CHESTER,2025,1,15,92760,92.76,0.16170763260025872
CHESTER,2025,2,9,92760,92.76,0.09702457956015523
CHESTER,2025,3,13,92760,92.76,0.14014661492022423
CHESTER,2025,4,11,92760,92.76,0.11858559724018973
CHESTER,2025,5,14,92760,92.76,0.15092712376024148
CHESTER,2025,6,8,92760,92.76,0.08624407072013798
CHESTER,2025,7,11,92760,92.76,0.11858559724018973
CHESTER,2025,8,3,92760,92.76,0.03234152652005175
CHESTER,2025,9,8,92760,92.76,0.08624407072013798
CHESTER,2025,10,5,92760,92.76,0.05390254420008624
CHESTER,2025,11,10,92760,92.76,0.10780508840017249
CHESTER,2025,12,8,92760,92.76,0.08624407072013798
CHESTERFIELD,2024,1,4,76420,76.42,0.05234231876472128
CHESTERFIELD,2024,2,3,76420,76.42,0.03925673907354096
CHESTERFIELD,2024,3,1,76420,76.42,0.01308557969118032
CHESTERFIELD,2024,4,1,76420,76.42,0.01308557969118032
CHESTERFIELD,2024,9,1,76420,76.42,0.01308557969118032
CHESTERFIELD,2024,10,1,76420,76.42,0.01308557969118032
